0,0,-222,-219,48,55,71,152,0,77,-33,64,54,229,46,43,0,123,8,74,51,133,44,99,0,70,56,59,78,86,47,50,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-222,-219,25,55,71,85,62,77,-33,64,30,229,46,43,53,123,8,74,50,133,44,51,50,70,64,59,0,86,47,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-222,-219,48,55,71,85,62,77,-33,64,54,229,46,43,53,123,8,74,51,133,44,51,50,70,64,59,78,86,47,50,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,1
2,0,-116,-76,14,18,48,41,0,35,-21,20,23,77,14,22,0,66,2,45,13,68,14,55,-1,47,32,18,42,35,20,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-63,-163,14,26,49,32,34,42,-19,25,22,90,30,14,21,58,3,21,14,64,32,21,17,48,19,26,1,28,20,33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-130,-152,19,35,42,61,19,39,-15,18,24,108,29,17,16,85,3,21,15,68,30,14,36,35,23,29,36,56,27,26,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,0
-5,0,-219,-235,58,67,71,162,-1,62,-35,80,53,223,54,49,2,108,8,91,61,111,52,76,2,79,67,59,73,100,49,61,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-213,-254,31,44,70,106,67,90,-28,61,28,172,52,52,49,100,6,68,39,159,53,56,52,62,67,71,-3,81,40,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-192,-247,41,55,70,86,73,83,-28,69,63,184,42,37,47,130,6,92,56,137,43,51,52,83,50,58,67,65,58,39,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,0
-2,0,-360,-302,75,74,120,235,1,134,-49,101,89,316,72,66,-3,185,13,103,71,174,72,128,-3,100,72,79,117,136,75,82,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-383,-342,38,94,111,134,97,133,-47,87,50,354,59,54,69,177,12,94,74,211,77,79,67,97,83,102,-4,113,73,76,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-371,-382,80,94,119,145,102,109,-47,107,90,392,61,59,81,177,11,106,80,229,72,67,79,99,85,94,136,124,73,63,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,0
0,0,-40,0,158,0,19,-125,6,0,-34,0,157,0,18,-98,-14,0,68,0,139,0,-13,-194,0,0,-27,0,46,0,52,-222,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-40,0,43,0,19,-125,95,0,-34,0,25,0,18,-98,54,0,68,0,7,0,-13,-194,96,0,75,0,20,0,52,-222,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-40,0,158,0,19,-125,95,0,-34,0,157,0,18,-98,54,0,68,0,139,0,-13,-194,96,0,75,0,46,0,52,-222,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,1
-1,0,-26,0,111,0,10,-37,3,0,-22,0,68,0,12,-69,-8,0,22,0,41,0,-4,-124,2,0,-16,0,26,0,34,-79,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-20,0,30,0,11,-76,47,0,-15,0,8,0,6,-43,40,0,25,0,3,0,-9,-138,71,0,40,0,5,0,19,-157,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-10,0,59,0,12,-59,57,0,-22,0,80,0,9,-70,25,0,45,0,99,0,-5,-95,50,0,48,0,19,0,19,-106,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,0
-3,0,-46,0,164,0,19,-127,5,0,-36,0,156,0,21,-83,-16,0,85,0,140,0,-10,-203,0,0,-32,0,56,0,53,-209,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-34,0,36,0,22,-115,88,0,-26,0,20,0,20,-101,51,0,52,0,6,0,-16,-156,100,0,89,0,18,0,43,-277,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-45,0,192,0,15,-100,106,0,-34,0,193,0,17,-86,51,0,52,0,129,0,-13,-165,99,0,66,0,51,0,40,-209,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,0
1,0,-58,0,250,0,26,-173,9,0,-55,0,227,0,31,-164,-24,0,117,0,239,0,-17,-265,-5,0,-46,0,64,0,91,-310,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-53,0,66,0,24,-197,124,0,-45,0,38,0,27,-135,73,0,85,0,9,0,-20,-319,148,0,94,0,31,0,74,-306,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-52,0,207,0,30,-165,127,0,-53,0,199,0,24,-141,91,0,108,0,207,0,-19,-334,144,0,115,0,60,0,73,-358,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,0
