0,0,-222,-219,48,55,71,152,0,77,-33,64,54,229,46,43,0,123,8,74,51,133,44,99,0,70,56,59,78,86,47,50,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-222,-219,25,55,71,85,62,77,-33,64,30,229,46,43,53,123,8,74,50,133,44,51,50,70,64,59,0,86,47,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-222,-219,48,55,71,85,62,77,-33,64,54,229,46,43,53,123,8,74,51,133,44,51,50,70,64,59,78,86,47,50,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,1
0,0,-133,-148,29,26,45,41,0,57,-21,45,33,86,29,19,0,48,6,38,33,36,24,73,0,36,28,30,46,55,34,26,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-104,-81,12,36,30,31,31,56,-17,46,17,122,33,22,22,72,2,35,13,60,22,21,32,46,24,24,0,30,29,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-143,-60,31,37,33,24,23,50,-18,41,28,81,14,25,34,46,6,30,18,43,16,21,29,23,47,39,25,29,18,22,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,2
0,0,-371,-300,64,87,99,258,0,124,-46,104,88,323,69,55,0,198,10,124,79,194,70,166,0,114,76,78,132,144,62,82,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-372,-379,38,77,110,137,94,114,-52,95,50,305,65,62,74,164,12,98,75,173,68,70,78,112,84,92,0,146,80,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-296,-337,75,81,105,128,80,113,-57,110,93,377,64,58,89,169,13,123,88,191,70,79,84,113,85,90,131,149,62,81,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,4
0,0,-40,0,158,0,19,-125,6,0,-34,0,157,0,18,-98,-14,0,68,0,139,0,-13,-194,0,0,-27,0,46,0,52,-222,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-40,0,43,0,19,-125,95,0,-34,0,25,0,18,-98,54,0,68,0,7,0,-13,-194,96,0,75,0,20,0,52,-222,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-40,0,158,0,19,-125,95,0,-34,0,157,0,18,-98,54,0,68,0,139,0,-13,-194,96,0,75,0,46,0,52,-222,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,1
0,0,-16,0,89,0,8,-84,4,0,-19,0,111,0,13,-59,-9,0,46,0,43,0,-9,-79,0,0,-12,0,27,0,16,-119,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-15,0,31,0,9,-56,24,0,-12,0,15,0,7,-54,21,0,40,0,4,0,-8,-93,71,0,46,0,9,0,29,-145,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-12,0,89,0,8,-57,48,0,-16,0,97,0,5,-58,15,0,18,0,95,0,-5,-129,58,0,38,0,16,0,25,-139,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,2
0,0,-57,0,219,0,26,-173,8,0,-43,0,197,0,25,-166,-19,0,96,0,225,0,-21,-277,0,0,-42,0,74,0,75,-288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-59,0,65,0,26,-184,142,0,-47,0,31,0,28,-146,82,0,101,0,10,0,-19,-248,129,0,121,0,27,0,71,-351,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-59,0,205,0,32,-211,157,0,-56,0,239,0,30,-162,93,0,118,0,196,0,-18,-288,123,0,99,0,79,0,85,-321,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,69,4
0,0,96,44,24,29,0,32,0,61,-71,-9,41,67,-46,82,0,99,-68,-4,34,62,-21,-18,0,89,33,91,129,162,26,43,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,96,44,-12,29,0,83,80,61,-30,-9,-24,67,-46,82,75,99,-68,-4,0,62,-21,72,57,89,92,91,-27,162,26,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96,44,24,29,0,83,80,61,-30,-9,41,67,-46,82,75,99,-68,-4,34,62,-21,72,57,89,92,91,129,162,26,43,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,1
0,0,42,17,11,17,0,11,0,17,-44,-2,18,33,-17,47,0,67,-51,-3,18,44,-5,-13,0,66,9,42,40,109,11,25,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,38,29,-9,19,0,60,40,25,-10,-5,-14,40,-22,49,32,35,-20,-1,0,39,-6,23,35,27,58,29,-18,102,15,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43,12,8,16,0,43,26,21,-21,-3,28,39,-12,29,32,31,-49,-3,21,41,-11,49,34,35,55,47,48,96,18,14,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,2
